date,precipitation_mm,precipitation_3day,precipitation_7day,dry_days_count
2015-11-23,0.0,2.180560634563516,2.1805606345635087,2
2015-11-24,0.0,0.0,2.1805606345635087,3
2015-11-25,0.0,0.0,2.1805606345635087,4
2015-11-26,0.0,0.0,2.1805606345635087,5
2015-11-27,1.60693451128892,1.60693451128892,3.7874951458524286,0
2015-11-28,0.0,1.60693451128892,1.6069345112889128,1
2015-11-29,0.0,1.60693451128892,1.6069345112889128,2
2015-11-30,0.0,0.0,1.6069345112889128,3
2015-12-01,0.0,0.0,1.6069345112889128,4
2015-12-02,0.0,0.0,1.6069345112889128,5
2015-12-03,0.0,0.0,1.6069345112889128,6
2015-12-04,0.0,0.0,0.0,7
2015-12-05,0.0,0.0,0.0,8
2015-12-06,0.0,0.0,0.0,9
2015-12-07,0.0,0.0,0.0,10
2015-12-08,0.0,0.0,0.0,11
2015-12-09,0.0,0.0,0.0,12
2015-12-10,0.0,0.0,0.0,13
2015-12-11,0.0,0.0,0.0,14
2015-12-12,0.0,0.0,0.0,15
2015-12-13,0.0,0.0,0.0,16
2015-12-14,0.0,0.0,0.0,17
2015-12-15,0.0,0.0,0.0,18
2015-12-16,0.0,0.0,0.0,19
2015-12-17,0.0,0.0,0.0,20
2015-12-18,0.0,0.0,0.0,21
2015-12-19,0.0,0.0,0.0,22
2015-12-20,0.0,0.0,0.0,23
2015-12-21,0.0,0.0,0.0,24
2015-12-22,0.0,0.0,0.0,25
2015-12-23,0.0,0.0,0.0,26
2015-12-24,0.0,0.0,0.0,27
2015-12-25,0.0,0.0,0.0,28
2015-12-26,0.0,0.0,0.0,29
2015-12-27,0.0,0.0,0.0,30
2015-12-28,0.0,0.0,0.0,31
2015-12-29,0.0,0.0,0.0,32
2015-12-30,0.0,0.0,0.0,33
2015-12-31,0.0,0.0,0.0,34
2016-01-01,0.0,0.0,0.0,35
2016-01-02,0.0,0.0,0.0,36
2016-01-03,0.0,0.0,0.0,37
2016-01-04,0.0,0.0,0.0,38
2016-01-05,0.0,0.0,0.0,39
2016-01-06,0.0,0.0,0.0,40
2016-01-07,0.0,0.0,0.0,41
2016-01-08,0.0,0.0,0.0,42
2016-01-09,0.0,0.0,0.0,43
2016-01-10,0.0,0.0,0.0,44
2016-01-11,0.0,0.0,0.0,45
2016-01-12,0.0,0.0,0.0,46
2016-01-13,1.2583276636124283,1.2583276636124283,1.2583276636124212,0
2016-01-14,0.0,1.2583276636124283,1.2583276636124212,1
2016-01-15,0.0,1.2583276636124283,1.2583276636124212,2
2016-01-16,0.0,0.0,1.2583276636124212,3
2016-01-17,0.0,0.0,1.2583276636124212,4
2016-01-18,0.0,0.0,1.2583276636124212,5
2016-01-19,0.0,0.0,1.2583276636124212,6
2016-01-20,0.0,0.0,0.0,7
2016-01-21,0.0,0.0,0.0,8
2016-01-22,0.0,0.0,0.0,9
2016-01-23,0.0,0.0,0.0,10
2016-01-24,0.0,0.0,0.0,11
2016-01-25,0.0,0.0,0.0,12
2016-01-26,0.0,0.0,0.0,13
2016-01-27,0.0,0.0,0.0,14
2016-01-28,0.0,0.0,0.0,15
2016-01-29,0.0,0.0,0.0,16
2016-01-30,0.0,0.0,0.0,17
2016-01-31,0.0,0.0,0.0,18
2016-02-01,0.0,0.0,0.0,19
2016-02-02,0.0,0.0,0.0,20
2016-02-03,0.0,0.0,0.0,21
2016-02-04,0.0,0.0,0.0,22
2016-02-05,0.0,0.0,0.0,23
2016-02-06,0.0,0.0,0.0,24
2016-02-07,0.0,0.0,0.0,25
2016-02-08,0.0,0.0,0.0,26
2016-02-09,0.0,0.0,0.0,27
2016-02-10,0.0,0.0,0.0,28
2016-02-11,0.0,0.0,0.0,29
2016-02-12,0.0,0.0,0.0,30
2016-02-13,0.0,0.0,0.0,31
2016-02-14,0.0,0.0,0.0,32
2016-02-15,0.0,0.0,0.0,33
2016-02-16,0.0,0.0,0.0,34
2016-02-17,0.0,0.0,0.0,35
2016-02-18,0.0,0.0,0.0,36
2016-02-19,0.0,0.0,0.0,37
2016-02-20,0.0,0.0,0.0,38
2016-02-21,0.0,0.0,0.0,39
2016-02-22,0.0,0.0,0.0,40
2016-02-23,0.0,0.0,0.0,41
2016-02-24,0.0,0.0,0.0,42
2016-02-25,0.0,0.0,0.0,43
2016-02-26,0.0,0.0,0.0,44
2016-02-27,0.0,0.0,0.0,45
2016-02-28,0.0,0.0,0.0,46
2016-02-29,0.0,0.0,0.0,47
2016-03-01,0.0,0.0,0.0,48
2016-03-02,0.0,0.0,0.0,49
2016-03-03,0.0,0.0,0.0,50
2016-03-04,0.0,0.0,0.0,51
2016-03-05,0.0,0.0,0.0,52
2016-03-06,0.0,0.0,0.0,53
2016-03-07,0.0,0.0,0.0,54
2016-03-08,0.0,0.0,0.0,55
2016-03-09,0.0,0.0,0.0,56
2016-03-10,0.0,0.0,0.0,57
2016-03-11,0.0,0.0,0.0,58
2016-03-12,0.0,0.0,0.0,59
2016-03-13,0.0,0.0,0.0,60
2016-03-14,0.0,0.0,0.0,61
2016-03-15,0.0,0.0,0.0,62
2016-03-16,0.47550014765150367,0.47550014765150367,0.47550014765149656,0
2016-03-17,0.0,0.47550014765150367,0.47550014765149656,1
2016-03-18,0.0,0.47550014765150367,0.47550014765149656,2
2016-03-19,0.0,0.0,0.47550014765149656,3
2016-03-20,0.0,0.0,0.47550014765149656,4
2016-03-21,0.0,0.0,0.47550014765149656,5
2016-03-22,0.0,0.0,0.47550014765149656,6
2016-03-23,0.0,0.0,0.0,7
2016-03-24,0.0,0.0,0.0,8
2016-03-25,0.0,0.0,0.0,9
2016-03-26,0.0,0.0,0.0,10
2016-03-27,0.0,0.0,0.0,11
2016-03-28,0.0,0.0,0.0,12
2016-03-29,0.0,0.0,0.0,13
2016-03-30,0.0,0.0,0.0,14
2016-03-31,0.0,0.0,0.0,15
2016-04-01,0.0,0.0,0.0,16
2016-04-02,0.0,0.0,0.0,17
2016-04-03,0.0,0.0,0.0,18
2016-04-04,0.0,0.0,0.0,19
2016-04-05,0.0,0.0,0.0,20
2016-04-06,0.0,0.0,0.0,21
2016-04-07,0.0,0.0,0.0,22
2016-04-08,0.0,0.0,0.0,23
2016-04-09,0.0,0.0,0.0,24
2016-04-10,0.0,0.0,0.0,25
2016-04-11,0.0,0.0,0.0,26
2016-04-12,0.0,0.0,0.0,27
2016-04-13,0.0,0.0,0.0,28
2016-04-14,0.0,0.0,0.0,29
2016-04-15,0.0,0.0,0.0,30
2016-04-16,0.0,0.0,0.0,31
2016-04-17,0.0,0.0,0.0,32
2016-04-18,0.0,0.0,0.0,33
2016-04-19,0.0,0.0,0.0,34
2016-04-20,0.0,0.0,0.0,35
2016-04-21,0.0,0.0,0.0,36
2016-04-22,0.0,0.0,0.0,37
2016-04-23,0.0,0.0,0.0,38
2016-04-24,0.0,0.0,0.0,39
2016-04-25,0.0,0.0,0.0,40
2016-04-26,0.0,0.0,0.0,41
2016-04-27,0.0,0.0,0.0,42
2016-04-28,0.0,0.0,0.0,43
2016-04-29,0.0,0.0,0.0,44
2016-04-30,0.0,0.0,0.0,45
2016-05-01,0.7777122260241807,0.7777122260241807,0.7777122260241736,0
2016-05-02,0.0,0.7777122260241807,0.7777122260241736,1
2016-05-03,0.0,0.7777122260241807,0.7777122260241736,2
2016-05-04,0.0,0.0,0.7777122260241736,3
2016-05-05,0.0,0.0,0.7777122260241736,4
2016-05-06,0.0,0.0,0.7777122260241736,5
2016-05-07,0.0,0.0,0.7777122260241736,6
2016-05-08,0.0,0.0,0.0,7
2016-05-09,0.0,0.0,0.0,8
2016-05-10,0.0,0.0,0.0,9
2016-05-11,0.0,0.0,0.0,10
2016-05-12,0.0,0.0,0.0,11
2016-05-13,0.0,0.0,0.0,12
2016-05-14,0.0,0.0,0.0,13
2016-05-15,0.0,0.0,0.0,14
2016-05-16,0.0,0.0,0.0,15
2016-05-17,0.0,0.0,0.0,16
2016-05-18,0.0,0.0,0.0,17
2016-05-19,0.0,0.0,0.0,18
2016-05-20,0.0,0.0,0.0,19
2016-05-21,0.0,0.0,0.0,20
2016-05-22,0.0,0.0,0.0,21
2016-05-23,0.0,0.0,0.0,22
2016-05-24,0.0,0.0,0.0,23
2016-05-25,0.0,0.0,0.0,24
2016-05-26,0.0,0.0,0.0,25
2016-05-27,0.0,0.0,0.0,26
2016-05-28,0.0,0.0,0.0,27
2016-05-29,0.0,0.0,0.0,28
2016-05-30,0.0,0.0,0.0,29
2016-05-31,0.0,0.0,0.0,30
2016-06-01,23.229471511120607,23.229471511120607,23.2294715111206,0
2016-06-02,0.0,23.229471511120607,23.2294715111206,1
2016-06-03,19.144594536297394,42.374066047418,42.374066047418,0
2016-06-04,11.035654199946764,30.18024873624416,53.40972024736476,0
2016-06-05,0.0,30.18024873624416,53.40972024736476,1
2016-06-06,2.2734997329900994,13.309153932936864,55.683219980354856,0
2016-06-07,0.0,2.2734997329900994,55.683219980354856,1
2016-06-08,0.0,2.2734997329900994,32.45374846923425,2
2016-06-09,0.0,0.0,32.45374846923425,3
2016-06-10,0.0,0.0,13.309153932936857,4
2016-06-11,0.0,0.0,2.2734997329900923,5
2016-06-12,0.0,0.0,2.2734997329900923,6
2016-06-13,0.0,0.0,0.0,7
2016-06-14,0.0,0.0,0.0,8
2016-06-15,22.43264572354153,22.43264572354153,22.432645723541523,0
2016-06-16,0.0,22.43264572354153,22.432645723541523,1
2016-06-17,0.0,22.43264572354153,22.432645723541523,2
2016-06-18,0.0,0.0,22.432645723541523,3
2016-06-19,20.876584339813633,20.876584339813633,43.30923006335516,0
2016-06-20,0.8468952802803238,21.723479620093958,44.15612534363548,0
2016-06-21,5.404897519143827,27.128377139237784,49.5610228627793,0
2016-06-22,3.945940616810272,10.197733416234422,31.074317756048046,0
2016-06-23,0.0,9.350838135954099,31.074317756048046,1
2016-06-24,24.086211074731153,28.032151691541426,55.1605288307792,0
2016-06-25,0.0,24.086211074731153,55.1605288307792,1
2016-06-26,0.0,24.086211074731153,34.28394449096557,2
2016-06-27,0.0,0.0,33.437049210685245,3
2016-06-28,0.0,0.0,28.032151691541415,4
2016-06-29,0.0,0.0,24.086211074731146,5
2016-06-30,0.0,0.0,24.086211074731146,6
2016-07-01,0.0,0.0,0.0,7
2016-07-02,11.087326596939757,11.087326596939757,11.08732659693975,0
2016-07-03,0.0,11.087326596939757,11.08732659693975,1
2016-07-04,0.0,11.087326596939757,11.08732659693975,2
2016-07-05,0.0,0.0,11.08732659693975,3
2016-07-06,0.0,0.0,11.08732659693975,4
2016-07-07,0.0,0.0,11.08732659693975,5
2016-07-08,0.0,0.0,11.08732659693975,6
2016-07-09,8.210949980689065,8.210949980689065,8.210949980689058,0
2016-07-10,0.0,8.210949980689065,8.210949980689058,1
2016-07-11,0.0,8.210949980689065,8.210949980689058,2
2016-07-12,8.903570841300786,8.903570841300786,17.114520821989842,0
2016-07-13,0.0,8.903570841300786,17.114520821989842,1
2016-07-14,0.0,8.903570841300786,17.114520821989842,2
2016-07-15,0.0,0.0,17.114520821989842,3
2016-07-16,0.0,0.0,8.903570841300779,4
2016-07-17,0.0,0.0,8.903570841300779,5
2016-07-18,0.0,0.0,8.903570841300779,6
2016-07-19,2.0309478925352273,2.0309478925352273,2.0309478925352202,0
2016-07-20,0.0,2.0309478925352273,2.0309478925352202,1
2016-07-21,0.0,2.0309478925352273,2.0309478925352202,2
2016-07-22,5.400108297251037,5.400108297251037,7.431056189786257,0
2016-07-23,0.0,5.400108297251037,7.431056189786257,1
2016-07-24,0.0,5.400108297251037,7.431056189786257,2
2016-07-25,0.0,0.0,7.431056189786257,3
2016-07-26,0.0,0.0,5.4001082972510295,4
2016-07-27,0.0,0.0,5.4001082972510295,5
2016-07-28,0.0,0.0,5.4001082972510295,6
2016-07-29,7.950517111836774,7.950517111836774,7.950517111836767,0
2016-07-30,0.0,7.950517111836774,7.950517111836767,1
2016-07-31,1.5597109625438275,9.510228074380601,9.510228074380594,0
2016-08-01,0.0,1.5597109625438275,9.510228074380594,1
2016-08-02,47.5282417499222,49.08795271246603,57.038469824302794,0
2016-08-03,0.0,47.5282417499222,57.038469824302794,1
2016-08-04,8.718908611522263,56.24715036144447,65.75737843582506,0
2016-08-05,0.0,8.718908611522263,57.80686132398829,1
2016-08-06,0.0,8.718908611522263,57.80686132398829,2
2016-08-07,0.0,0.0,56.247150361444454,3
2016-08-08,11.636608978512546,11.636608978512546,67.88375933995701,0
2016-08-09,0.0,11.636608978512546,20.3555175900348,1
2016-08-10,0.0,11.636608978512546,20.3555175900348,2
2016-08-11,0.0,0.0,11.63660897851254,3
2016-08-12,4.103688007016445,4.103688007016445,15.740296985528985,0
2016-08-13,0.0,4.103688007016445,15.740296985528985,1
2016-08-14,0.0,4.103688007016445,15.740296985528985,2
2016-08-15,0.0,0.0,4.103688007016438,3
2016-08-16,0.0,0.0,4.103688007016438,4
2016-08-17,1.2269551115025412,1.2269551115025412,5.33064311851898,0
2016-08-18,0.0,1.2269551115025412,5.33064311851898,1
2016-08-19,0.0,1.2269551115025412,1.2269551115025341,2
2016-08-20,25.980618634549483,25.980618634549483,27.207573746052017,0
2016-08-21,0.0,25.980618634549483,27.207573746052017,1
2016-08-22,38.1252831777537,64.10590181230319,65.33285692380572,0
2016-08-23,0.0,38.1252831777537,65.33285692380572,1
2016-08-24,0.0,38.1252831777537,64.10590181230317,2
2016-08-25,5.306879934939677,5.306879934939677,69.41278174724285,0
2016-08-26,0.0,5.306879934939677,69.41278174724285,1
2016-08-27,0.0,5.306879934939677,43.43216311269338,2
2016-08-28,9.751515233093906,9.751515233093906,53.18367834578728,0
2016-08-29,0.0,9.751515233093906,15.058395168033577,1
2016-08-30,0.0,9.751515233093906,15.058395168033577,2
2016-08-31,0.0,0.0,15.058395168033577,3
2016-09-01,0.0,0.0,9.751515233093901,4
2016-09-02,0.0,0.0,9.751515233093901,5
2016-09-03,0.0,0.0,9.751515233093901,6
2016-09-04,40.40491865712641,40.40491865712641,40.4049186571264,0
2016-09-05,5.626683232200042,46.03160188932645,46.031601889326446,0
2016-09-06,97.34013937366453,143.37174126299098,143.37174126299098,0
2016-09-07,0.0,102.96682260586456,143.37174126299098,1
2016-09-08,27.044223806811946,124.38436318047647,170.41596506980292,0
2016-09-09,1.296954846312326,28.34117865312427,171.71291991611525,0
2016-09-10,0.0,28.34117865312427,171.71291991611525,1
2016-09-11,15.763570817364839,17.060525663677165,147.07157207635368,0
2016-09-12,17.838645213179785,33.602216030544625,159.2835340573334,0
2016-09-13,0.0,33.602216030544625,61.9433946836689,1
2016-09-14,0.0,17.838645213179785,61.9433946836689,2
2016-09-15,0.0,0.0,34.89917087685696,3
2016-09-16,0.0,0.0,33.602216030544625,4
2016-09-17,0.0,0.0,33.602216030544625,5
2016-09-18,0.0,0.0,17.838645213179785,6
2016-09-19,0.0,0.0,0.0,7
2016-09-20,0.0,0.0,0.0,8
2016-09-21,0.0,0.0,0.0,9
2016-09-22,0.0,0.0,0.0,10
2016-09-23,51.38860794255921,51.388607942559204,51.38860794255921,0
2016-09-24,1.3143598944052126,52.702967836964426,52.702967836964426,0
2016-09-25,0.0,52.702967836964426,52.702967836964426,1
2016-09-26,0.0,1.3143598944052126,52.702967836964426,2
2016-09-27,0.0,0.0,52.702967836964426,3
2016-09-28,35.78977983539011,35.78977983539011,88.49274767235454,0
2016-09-29,2.685281361848449,38.47506119723855,91.17802903420298,0
2016-09-30,0.0,38.47506119723855,39.78942109164377,1
2016-10-01,0.0,2.685281361848449,38.47506119723855,2
2016-10-02,0.0,0.0,38.47506119723855,3
2016-10-03,0.0,0.0,38.47506119723855,4
2016-10-04,0.0,0.0,38.47506119723855,5
2016-10-05,0.0,0.0,2.685281361848449,6
2016-10-06,0.0,0.0,0.0,7
2016-10-07,0.0,0.0,0.0,8
2016-10-08,0.0,0.0,0.0,9
2016-10-09,0.0,0.0,0.0,10
2016-10-10,0.0,0.0,0.0,11
2016-10-11,0.0,0.0,0.0,12
2016-10-12,0.0,0.0,0.0,13
2016-10-13,0.0,0.0,0.0,14
2016-10-14,0.0,0.0,0.0,15
2016-10-15,0.0,0.0,0.0,16
2016-10-16,0.0,0.0,0.0,17
2016-10-17,0.0,0.0,0.0,18
2016-10-18,0.0,0.0,0.0,19
2016-10-19,0.0,0.0,0.0,20
2016-10-20,0.0,0.0,0.0,21
2016-10-21,0.0,0.0,0.0,22
2016-10-22,3.692749809700309,3.692749809700309,3.692749809700309,0
2016-10-23,0.0,3.692749809700309,3.692749809700309,1
2016-10-24,0.0,3.692749809700309,3.692749809700309,2
2016-10-25,0.0,0.0,3.692749809700309,3
2016-10-26,0.0,0.0,3.692749809700309,4
2016-10-27,0.0,0.0,3.692749809700309,5
2016-10-28,0.0,0.0,3.692749809700309,6
2016-10-29,0.0,0.0,0.0,7
2016-10-30,0.0,0.0,0.0,8
2016-10-31,0.0,0.0,0.0,9
2016-11-01,0.0,0.0,0.0,10
2016-11-02,0.0,0.0,0.0,11
2016-11-03,0.0,0.0,0.0,12
2016-11-04,0.0,0.0,0.0,13
2016-11-05,0.0,0.0,0.0,14
2016-11-06,0.0,0.0,0.0,15
2016-11-07,1.5040414587740556,1.5040414587740556,1.5040414587740556,0
2016-11-08,0.0,1.5040414587740556,1.5040414587740556,1
2016-11-09,0.0,1.5040414587740556,1.5040414587740556,2
2016-11-10,3.2477195395321354,3.2477195395321354,4.751760998306191,0
2016-11-11,0.0,3.2477195395321354,4.751760998306191,1
2016-11-12,0.0,3.2477195395321354,4.751760998306191,2
2016-11-13,0.0,0.0,4.751760998306191,3
2016-11-14,0.0,0.0,3.2477195395321354,4
2016-11-15,0.0,0.0,3.2477195395321354,5
2016-11-16,0.0,0.0,3.2477195395321354,6
2016-11-17,0.0,0.0,0.0,7
2016-11-18,0.0,0.0,0.0,8
2016-11-19,0.0,0.0,0.0,9
2016-11-20,0.0,0.0,0.0,10
2016-11-21,0.0,0.0,0.0,11
2016-11-22,5.394896061212386,5.394896061212386,5.394896061212386,0
2016-11-23,0.0,5.394896061212386,5.394896061212386,1
2016-11-24,0.0,5.394896061212386,5.394896061212386,2
2016-11-25,0.9787737897625893,0.9787737897625893,6.373669850974975,0
2016-11-26,0.0,0.9787737897625893,6.373669850974975,1
2016-11-27,0.0,0.9787737897625893,6.373669850974975,2
2016-11-28,0.0,0.0,6.373669850974975,3
2016-11-29,0.0,0.0,0.9787737897625893,4
2016-11-30,0.0,0.0,0.9787737897625893,5
2016-12-01,0.0,0.0,0.9787737897625893,6
2016-12-02,0.0,0.0,0.0,7
2016-12-03,0.0,0.0,0.0,8
2016-12-04,0.0,0.0,0.0,9
2016-12-05,0.0,0.0,0.0,10
2016-12-06,0.0,0.0,0.0,11
2016-12-07,0.0,0.0,0.0,12
2016-12-08,0.0,0.0,0.0,13
2016-12-09,0.44910685166380293,0.44910685166380293,0.44910685166380293,0
2016-12-10,0.0,0.44910685166380293,0.44910685166380293,1
2016-12-11,0.0,0.44910685166380293,0.44910685166380293,2
2016-12-12,0.0,0.0,0.44910685166380293,3
2016-12-13,0.0,0.0,0.44910685166380293,4
2016-12-14,0.0,0.0,0.44910685166380293,5
2016-12-15,0.0,0.0,0.44910685166380293,6
2016-12-16,0.0,0.0,0.0,7
2016-12-17,1.920469691134828,1.920469691134828,1.920469691134828,0
2016-12-18,0.0,1.920469691134828,1.920469691134828,1
2016-12-19,0.0,1.920469691134828,1.920469691134828,2
2016-12-20,0.0,0.0,1.920469691134828,3
2016-12-21,0.0,0.0,1.920469691134828,4
2016-12-22,0.0,0.0,1.920469691134828,5
2016-12-23,0.0,0.0,1.920469691134828,6
2016-12-24,0.0,0.0,0.0,7
2016-12-25,0.0,0.0,0.0,8
2016-12-26,0.0,0.0,0.0,9
2016-12-27,0.0,0.0,0.0,10
2016-12-28,0.0,0.0,0.0,11
2016-12-29,0.0,0.0,0.0,12
2016-12-30,0.0,0.0,0.0,13
2016-12-31,0.0,0.0,0.0,14
2017-01-01,9.0573029236825,9.0573029236825,9.0573029236825,0
2017-01-02,0.0,9.0573029236825,9.0573029236825,1
2017-01-03,0.0,9.0573029236825,9.0573029236825,2
2017-01-04,0.2829049709971475,0.2829049709971475,9.340207894679647,0
2017-01-05,0.0,0.2829049709971475,9.340207894679647,1
2017-01-06,0.0,0.2829049709971475,9.340207894679647,2
2017-01-07,0.0,0.0,9.340207894679647,3
2017-01-08,0.0,0.0,0.2829049709971475,4
2017-01-09,0.0,0.0,0.2829049709971475,5
2017-01-10,0.0,0.0,0.2829049709971475,6
2017-01-11,0.0,0.0,0.0,7
2017-01-12,0.0,0.0,0.0,8
2017-01-13,0.0,0.0,0.0,9
2017-01-14,0.0,0.0,0.0,10
2017-01-15,0.0,0.0,0.0,11
2017-01-16,0.5916895938989883,0.5916895938989883,0.5916895938989883,0
2017-01-17,0.0,0.5916895938989883,0.5916895938989883,1
2017-01-18,0.0,0.5916895938989883,0.5916895938989883,2
2017-01-19,0.0,0.0,0.5916895938989883,3
2017-01-20,0.0,0.0,0.5916895938989883,4
2017-01-21,0.0,0.0,0.5916895938989883,5
2017-01-22,0.0,0.0,0.5916895938989883,6
2017-01-23,0.0,0.0,0.0,7
2017-01-24,0.0,0.0,0.0,8
2017-01-25,0.0,0.0,0.0,9
2017-01-26,0.0,0.0,0.0,10
2017-01-27,0.0,0.0,0.0,11
2017-01-28,0.0,0.0,0.0,12
2017-01-29,0.0,0.0,0.0,13
2017-01-30,0.0,0.0,0.0,14
2017-01-31,0.0,0.0,0.0,15
2017-02-01,0.0,0.0,0.0,16
2017-02-02,0.0,0.0,0.0,17
2017-02-03,0.0,0.0,0.0,18
2017-02-04,0.0,0.0,0.0,19
2017-02-05,0.0,0.0,0.0,20
2017-02-06,0.0,0.0,0.0,21
2017-02-07,0.0,0.0,0.0,22
2017-02-08,0.0,0.0,0.0,23
2017-02-09,0.0,0.0,0.0,24
2017-02-10,0.0,0.0,0.0,25
2017-02-11,0.0,0.0,0.0,26
2017-02-12,0.0,0.0,0.0,27
2017-02-13,0.0,0.0,0.0,28
2017-02-14,0.0,0.0,0.0,29
2017-02-15,0.0,0.0,0.0,30
2017-02-16,0.0,0.0,0.0,31
2017-02-17,0.0,0.0,0.0,32
2017-02-18,0.0,0.0,0.0,33
2017-02-19,0.0,0.0,0.0,34
2017-02-20,0.0,0.0,0.0,35
2017-02-21,0.0,0.0,0.0,36
2017-02-22,0.0,0.0,0.0,37
2017-02-23,0.0,0.0,0.0,38
2017-02-24,0.0,0.0,0.0,39
2017-02-25,0.0,0.0,0.0,40
2017-02-26,0.0,0.0,0.0,41
2017-02-27,0.0,0.0,0.0,42
2017-02-28,0.0,0.0,0.0,43
2017-03-01,0.0,0.0,0.0,44
2017-03-02,0.0,0.0,0.0,45
2017-03-03,0.0,0.0,0.0,46
2017-03-04,0.0,0.0,0.0,47
2017-03-05,0.0,0.0,0.0,48
2017-03-06,0.0,0.0,0.0,49
2017-03-07,0.0,0.0,0.0,50
2017-03-08,0.0,0.0,0.0,51
2017-03-09,0.0,0.0,0.0,52
2017-03-10,0.0,0.0,0.0,53
2017-03-11,0.0,0.0,0.0,54
2017-03-12,0.0,0.0,0.0,55
2017-03-13,0.0,0.0,0.0,56
2017-03-14,0.0,0.0,0.0,57
2017-03-15,0.0,0.0,0.0,58
2017-03-16,0.0,0.0,0.0,59
2017-03-17,0.0,0.0,0.0,60
2017-03-18,0.0,0.0,0.0,61
2017-03-19,0.0,0.0,0.0,62
2017-03-20,0.0,0.0,0.0,63
2017-03-21,0.0,0.0,0.0,64
2017-03-22,0.0,0.0,0.0,65
2017-03-23,0.0,0.0,0.0,66
2017-03-24,0.0,0.0,0.0,67
2017-03-25,0.0,0.0,0.0,68
2017-03-26,0.0,0.0,0.0,69
2017-03-27,0.0,0.0,0.0,70
2017-03-28,0.0,0.0,0.0,71
2017-03-29,0.0,0.0,0.0,72
2017-03-30,0.0,0.0,0.0,73
2017-03-31,0.0,0.0,0.0,74
2017-04-01,0.0,0.0,0.0,75
2017-04-02,0.0,0.0,0.0,76
2017-04-03,0.0,0.0,0.0,77
2017-04-04,0.0,0.0,0.0,78
2017-04-05,0.0,0.0,0.0,79
2017-04-06,0.0,0.0,0.0,80
2017-04-07,0.0,0.0,0.0,81
2017-04-08,0.0,0.0,0.0,82
2017-04-09,0.0,0.0,0.0,83
2017-04-10,0.0,0.0,0.0,84
2017-04-11,0.0,0.0,0.0,85
2017-04-12,0.0,0.0,0.0,86
2017-04-13,0.0,0.0,0.0,87
2017-04-14,1.0095791532823062,1.0095791532823062,1.0095791532823062,0
2017-04-15,0.0,1.0095791532823062,1.0095791532823062,1
2017-04-16,0.0,1.0095791532823062,1.0095791532823062,2
2017-04-17,0.0,0.0,1.0095791532823062,3
2017-04-18,0.0,0.0,1.0095791532823062,4
2017-04-19,0.0,0.0,1.0095791532823062,5
2017-04-20,0.0,0.0,1.0095791532823062,6
2017-04-21,0.0,0.0,0.0,7
2017-04-22,0.0,0.0,0.0,8
2017-04-23,0.0,0.0,0.0,9
2017-04-24,0.0,0.0,0.0,10
2017-04-25,0.0,0.0,0.0,11
2017-04-26,0.0,0.0,0.0,12
2017-04-27,4.513403683172402,4.513403683172402,4.513403683172402,0
2017-04-28,0.0,4.513403683172402,4.513403683172402,1
2017-04-29,0.0,4.513403683172402,4.513403683172402,2
2017-04-30,0.0,0.0,4.513403683172402,3
2017-05-01,0.0,0.0,4.513403683172402,4
2017-05-02,0.0,0.0,4.513403683172402,5
2017-05-03,0.0,0.0,4.513403683172402,6
2017-05-04,0.0,0.0,0.0,7
2017-05-05,0.0,0.0,0.0,8
2017-05-06,0.0,0.0,0.0,9
2017-05-07,0.0,0.0,0.0,10
2017-05-08,3.5306844873188323,3.5306844873188323,3.5306844873188323,0
2017-05-09,0.0,3.5306844873188323,3.5306844873188323,1
2017-05-10,0.0,3.5306844873188323,3.5306844873188323,2
2017-05-11,0.0,0.0,3.5306844873188323,3
2017-05-12,0.0,0.0,3.5306844873188323,4
2017-05-13,0.0,0.0,3.5306844873188323,5
2017-05-14,0.0,0.0,3.5306844873188323,6
2017-05-15,0.0,0.0,0.0,7
2017-05-16,0.0,0.0,0.0,8
2017-05-17,0.9094143933789594,0.9094143933789594,0.9094143933789594,0
2017-05-18,0.0,0.9094143933789594,0.9094143933789594,1
2017-05-19,1.2278087238838589,2.137223117262818,2.137223117262818,0
2017-05-20,0.0,1.2278087238838589,2.137223117262818,1
2017-05-21,0.0,1.2278087238838589,2.137223117262818,2
2017-05-22,0.0,0.0,2.137223117262818,3
2017-05-23,0.0,0.0,2.137223117262818,4
2017-05-24,0.0,0.0,1.2278087238838589,5
2017-05-25,0.0,0.0,1.2278087238838589,6
2017-05-26,0.0,0.0,0.0,7
2017-05-27,0.0,0.0,0.0,8
2017-05-28,0.0,0.0,0.0,9
2017-05-29,0.0,0.0,0.0,10
2017-05-30,0.0,0.0,0.0,11
2017-05-31,2.1196759449392855,2.1196759449392855,2.1196759449392855,0
2017-06-01,0.0,2.1196759449392855,2.1196759449392855,1
2017-06-02,0.0,2.1196759449392855,2.1196759449392855,2
2017-06-03,0.0,0.0,2.1196759449392855,3
2017-06-04,10.383625447714403,10.383625447714403,12.503301392653688,0
2017-06-05,0.0,10.383625447714403,12.503301392653688,1
2017-06-06,0.0,10.383625447714403,12.503301392653688,2
2017-06-07,0.0,0.0,10.383625447714403,3
2017-06-08,0.0,0.0,10.383625447714403,4
2017-06-09,0.0,0.0,10.383625447714403,5
2017-06-10,0.0,0.0,10.383625447714403,6
2017-06-11,0.0,0.0,0.0,7
2017-06-12,0.0,0.0,0.0,8
2017-06-13,0.0,0.0,0.0,9
2017-06-14,10.319157638030791,10.319157638030791,10.319157638030791,0
